FileName,Test Id,Model Name,Is_Valid,had_outliers,source_type,is_synthetic,base_curve_id,aug_id,tmax_original,train_horizon,observed_tmax,is_censored,n_points_observed,max_gap_hours,median_dt_hours,missing_frac_on_grid,low_resolution,too_sparse,initial_OD,final_OD,max_OD,min_OD,range_OD,auc,auc_per_hour,net_change_per_hour,max_slope,time_of_max_slope,time_of_max_OD,monotonicity_fraction,largest_drop_frac,dip_fraction,roughness,noise_residual_std,lag_time,lag_time_est,plateau_OD,growth_phase_duration,symmetry_factor,final_to_peak_ratio,time_to_peak,num_slope_sign_changes,multi_phase_flag,logistic_fit_mse,logistic_AIC,gompertz_AIC,richards_AIC,flat_AIC,best_model_AIC,best_model_name
syn,syn_140,ModifiedGompertz,1,0,synthetic,1,syn_140_A,syn_140_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.8415982225356193,1.0,0.0,1.0,8.702190150219177,0.6001510448427019,0.05804125672659444,0.3653711791199349,5.0,10.0,0.6551724137931034,0.04168352844750556,0.160487270463283,0.05244108750105106,0.06847108864028514,4.0,4.0,0.8530420647080144,4.5,0.6896551724137931,0.8415982225356193,10.0,3,0,,,,,,,
syn,syn_141,Logistic,1,0,synthetic,1,syn_141_A,syn_141_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.027639526248828532,1.0,1.0,0.0,1.0,2.653386234207006,0.2211155195172505,0.0810300394792643,0.31261884443434695,11.0,12.0,0.7083333333333334,0.011867593631873112,0.04139460931559978,0.053205927567744365,0.09885479215926875,8.0,8.0,0.9178993271624323,3.5,1.0,1.0,12.0,5,0,,,,,,,
syn,syn_141,Logistic,1,0,synthetic,1,syn_141_A,syn_141_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.02305302051134275,0.9665783632658383,1.0,0.0,1.0,4.602574494098647,0.3174189306274929,0.06507071329341349,0.2607428422649871,11.0,13.5,0.6896551724137931,0.031425244776411065,0.06794722045873751,0.04303792776386133,0.07748839329937302,8.0,8.0,0.9665783632658383,5.0,0.9310344827586207,0.9665783632658383,13.5,6,0,,,,,,,
syn,syn_141,Logistic,1,0,synthetic,1,syn_141_A,syn_141_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.022190926733166808,1.0,1.0,0.0,1.0,5.915984293547,0.3697490183466875,0.061113067079177075,0.2509920687422742,11.0,16.0,0.75,0.009528126437950618,0.039970684533542564,0.03874272376616389,0.07798483943313,8.0,8.0,0.9837406686586293,5.0,1.0,1.0,16.0,7,0,,,,,,,
syn,syn_142,Richards,1,0,synthetic,1,syn_142_A,syn_142_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.07978194750806882,1.0,1.0,0.0,1.0,2.7446137602316525,0.2744613760231652,0.09202180524919312,0.8811835349400702,8.5,10.0,0.6,0.18876437236628935,0.5186049267481221,0.1341850128734109,0.14249084755459213,5.5,5.5,0.8893020601031543,4.5,1.0,1.0,10.0,8,0,,,,,,,
syn,syn_142,Richards,1,0,synthetic,1,syn_142_A,syn_142_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.005440043124674008,1.0,1.0,0.0,1.0,2.7397910276563264,0.18895110535560872,0.06859034185347075,0.5003775143454608,12.5,14.5,0.6896551724137931,0.012871161436248241,0.039289723015398875,0.06406171122389329,0.08794128124425964,11.0,11.0,0.9505935324669215,2.5,1.0,1.0,14.5,10,0,,,,,,,
syn,syn_142,Richards,1,0,synthetic,1,syn_142_A,syn_142_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.005262438100145817,0.9228126047063867,1.0,0.0,1.0,4.1049932280773325,0.2565620767548333,0.057346885412890056,0.48404132754105833,12.5,15.0,0.65625,0.054723220233302894,0.11519439829008328,0.06145541774950914,0.0720896382259616,11.0,11.0,0.9773301312333447,2.5,0.9375,0.9228126047063867,15.0,11,0,,,,,,,
syn,syn_143,ModifiedGompertz,0,0,synthetic,1,syn_143_A,syn_143_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,0.4362013405924613,1.0,0.0,1.0,3.135700199324741,0.31357001993247413,0.04362013405924613,0.6648167481910583,8.5,8.5,0.75,0.3338962097371104,0.5794752884089585,0.12744365515204065,0.07635614019913366,3.0,3.0,0.8500700914363788,5.5,0.85,0.4362013405924613,8.5,5,0,,,,,,,
syn,syn_143,ModifiedGompertz,0,0,synthetic,1,syn_143_A,syn_143_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.6940771895185504,1.0,0.0,1.0,5.6695221761929115,0.39100152939261457,0.04786739238058968,0.6648167481910583,8.5,8.5,0.7931034482758621,0.24599974439954075,0.5592785256200454,0.10108711019595695,0.09040441950815792,3.0,3.0,0.6434565639497192,5.5,0.5862068965517241,0.6940771895185504,8.5,8,0,,,,,,,
syn,syn_143,ModifiedGompertz,0,0,synthetic,1,syn_143_A,syn_143_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.785714972478214,1.0,0.0,1.0,6.7682479457240605,0.4230154966077538,0.049107185779888374,0.6648167481910583,8.5,8.5,0.8125,0.24599974439954075,0.5592785256200454,0.09627640621885085,0.09144518891485091,3.0,3.0,0.7148658110570542,5.5,0.53125,0.785714972478214,8.5,8,0,,,,,,,
syn,syn_144,Richards,0,0,synthetic,1,syn_144_A,syn_144_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.007163521496468423,1.0,1.0,0.0,1.0,1.8147952685926056,0.2268494085740757,0.12410455981294145,0.46476505023330983,8.0,8.0,0.875,0.026698526233033842,0.03386204772950226,0.07505307750497672,0.138300485607411,4.0,4.0,0.7676174748833451,4.0,1.0,1.0,8.0,3,0,,,,,,,
syn,syn_144,Richards,0,0,synthetic,1,syn_144_A,syn_144_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0028799795069069617,1.0,1.0,0.0,1.0,2.1107653677967093,0.21107653677967092,0.0997120020493093,0.3139261447835149,10.0,10.0,0.9,0.010733716434530471,0.013613695941437434,0.05742529851167223,0.11617999788533034,6.0,6.0,0.7669405671012753,4.0,1.0,1.0,10.0,3,0,,,,,,,
syn,syn_144,Richards,0,0,synthetic,1,syn_144_A,syn_144_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0021804574627364314,0.15957901869499272,1.0,0.0,1.0,3.876866182091919,0.24230413638074494,0.009837410077016018,0.28425525079917024,11.0,11.0,0.75,0.3992560397696345,0.9782735834028031,0.1107921312731687,0.06893965629055987,6.5,6.5,0.1911095033119158,4.5,0.6875,0.15957901869499272,11.0,8,0,,,,,,,
syn,syn_145,ModifiedGompertz,1,0,synthetic,1,syn_145_A,syn_145_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.014548426400034242,1.0,1.0,0.0,1.0,4.576804266596389,0.4576804266596389,0.09854515735999657,0.22127572949086818,2.0,10.0,0.95,0.014548426400034242,0.014548426400034242,0.028820258435220247,0.10629530966019456,2.0,2.0,0.8705231322691054,8.0,1.0,1.0,10.0,1,0,,,,,,,
syn,syn_145,ModifiedGompertz,1,0,synthetic,1,syn_145_A,syn_145_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.009841529349919801,1.0,1.0,0.0,1.0,4.745040471037557,0.39542003925312974,0.08251320588750669,0.19479017086970085,12.0,12.0,0.9583333333333334,0.009841529349919801,0.009841529349919801,0.025610548276523853,0.09832771367091978,2.0,2.0,0.859406632636342,10.0,1.0,1.0,12.0,1,0,,,,,,,
syn,syn_145,ModifiedGompertz,1,0,synthetic,1,syn_145_A,syn_145_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.004131584960484662,1.0,1.0,0.0,1.0,4.651005203555729,0.2906878252222331,0.062241775939969705,0.21103030381166654,16.0,16.0,0.96875,0.004131584960484662,0.004131584960484662,0.02750549187879092,0.08682540094383358,3.5,3.5,0.7993521823305364,12.5,1.0,1.0,16.0,1,0,,,,,,,
syn,syn_146,Logistic,1,0,synthetic,1,syn_146_A,syn_146_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,1.0,0.8611083393877947,1.0,0.0,1.0,3.0771337970474173,0.38464172463092716,-0.017361457576525657,1.372063699729353,8.0,0.0,0.4375,0.5549876319306921,1.9951982836672486,0.3104503717313424,0.27956082510173974,,,0.1750764895231183,,0.0,0.8611083393877947,0.0,9,0,,,,,,,
syn,syn_146,Logistic,1,0,synthetic,1,syn_146_A,syn_146_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.08464162070935781,1.0,1.0,0.0,1.0,2.4330614984612104,0.20275512487176753,0.07627986494088686,0.43493484799876214,10.0,12.0,0.625,0.04697505264026232,0.16887681636612495,0.07238732262597451,0.09976590485043665,9.5,9.5,0.9306847405049586,2.5,1.0,1.0,12.0,9,0,,,,,,,
syn,syn_146,Logistic,1,0,synthetic,1,syn_146_A,syn_146_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.08332186214729036,1.0,1.0,0.0,1.0,4.674039880683807,0.3223475779781936,0.06321918192087653,0.4281532081296616,10.0,14.5,0.5517241379310345,0.055883242790330634,0.2564257063749964,0.06941985156587673,0.09104174801333169,9.5,9.5,0.9091955401689772,5.0,1.0,1.0,14.5,11,0,,,,,,,
syn,syn_147,Logistic,1,0,synthetic,1,syn_147_A,syn_147_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.005799869846070138,0.9866411471932695,1.0,0.0,1.0,4.115599481626427,0.41155994816264274,0.09808412773471993,0.4741384447969461,6.5,9.5,0.7,0.042311550458047055,0.10511180588446112,0.0799942640532899,0.10237974305646635,5.0,5.0,0.9879989500818178,2.0,0.95,0.9866411471932695,9.5,6,0,,,,,,,
syn,syn_147,Logistic,1,0,synthetic,1,syn_147_A,syn_147_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.005720777704340711,0.9234094627402222,1.0,0.0,1.0,5.980670897638134,0.49838924146984454,0.07647405708632345,0.46767267468993956,6.5,9.5,0.625,0.04173455282974905,0.1724964106692028,0.07591871967853286,0.08629343927664217,5.0,5.0,0.9469787165500376,2.5,0.7916666666666666,0.9234094627402222,9.5,8,0,,,,,,,
syn,syn_147,Logistic,1,0,synthetic,1,syn_147_A,syn_147_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.005720777704340711,0.9405567075345321,1.0,0.0,1.0,9.721270337503459,0.6075793960939662,0.05842724561438696,0.46767267468993956,6.5,9.5,0.59375,0.04173455282974905,0.2467052013951631,0.06849676955593562,0.07841278790830748,5.0,5.0,0.9588395774561504,2.5,0.59375,0.9405567075345321,9.5,12,0,,,,,,,
syn,syn_148,Logistic,1,0,synthetic,1,syn_148_A,syn_148_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.9270086708795527,1.0,0.0,1.0,6.079507578987072,0.759938447373384,0.11587608385994409,0.6680320568288104,2.0,5.0,0.625,0.035204498006353724,0.10613760931886818,0.10958127629684422,0.11341836030411026,1.0,1.0,0.9302066571107083,1.5,0.625,0.9270086708795527,5.0,5,0,,,,,,,
syn,syn_148,Logistic,1,0,synthetic,1,syn_148_A,syn_148_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.7917926155336295,1.0,0.0,1.0,11.75279278767367,0.8105374336326668,0.05460638727818134,0.6680320568288104,2.0,5.0,0.5517241379310345,0.07499626673793947,0.3697831092123901,0.0911264574650633,0.07998608992815515,1.0,1.0,0.8036096293950293,1.5,0.3448275862068966,0.7917926155336295,5.0,9,0,,,,,,,
syn,syn_148,Logistic,1,0,synthetic,1,syn_148_A,syn_148_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.7611912158904008,1.0,0.0,1.0,12.92627304482441,0.8078920653015256,0.04757445099315005,0.6680320568288104,2.0,5.0,0.53125,0.07499626673793947,0.41521853290980637,0.0875661555770974,0.07429206354825242,1.0,1.0,0.7833715966886793,1.5,0.3125,0.7611912158904008,5.0,11,1,,,,,,,
syn,syn_149,Richards,1,0,synthetic,1,syn_149_A,syn_149_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.9886589402140104,1.0,0.0,1.0,6.729372392224148,0.8411715490280185,0.1235823675267513,0.5707331716481805,0.5,5.5,0.75,0.017960840804940426,0.040581256301213675,0.09160134895110637,0.11141638683345302,0.5,0.5,0.9725306521075806,2.0,0.6875,0.9886589402140104,5.5,4,0,,,,,,,
syn,syn_149,Richards,1,0,synthetic,1,syn_149_A,syn_149_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,0.9659230709290366,1.0,0.0,1.0,8.69956442712664,0.869956442712664,0.09659230709290366,0.5707331716481805,0.5,5.5,0.6,0.017960840804940426,0.06949632218348967,0.0863605018240569,0.09764838845672051,0.5,0.5,0.9817934505919694,2.0,0.55,0.9659230709290366,5.5,7,0,,,,,,,
syn,syn_149,Richards,1,0,synthetic,1,syn_149_A,syn_149_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9836829660607489,1.0,0.0,1.0,13.101930477695065,0.9035814122548321,0.06784020455591372,0.5707331716481805,0.5,5.5,0.6206896551724138,0.02067529456452122,0.10653918728171652,0.07516048016917933,0.08549954468587571,0.5,0.5,0.975546163802827,2.0,0.3793103448275862,0.9836829660607489,5.5,12,0,,,,,,,
syn,syn_15,Gompertz,1,0,synthetic,1,syn_15_A,syn_15_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.009381909943056729,1.0,1.0,0.0,1.0,5.03474706192159,0.6293433827401987,0.1238272612571179,0.31991781399951025,2.5,8.0,0.9375,0.009381909943056729,0.009381909943056729,0.05375385668711195,0.10596792376977199,1.5,1.5,0.9949178490841677,4.0,1.0,1.0,8.0,1,0,,,,,,,
syn,syn_15,Gompertz,1,0,synthetic,1,syn_15_A,syn_15_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.00920411301194368,1.0,1.0,0.0,1.0,8.869861729518707,0.7391551441265589,0.08256632391567136,0.3138550393744347,2.5,12.0,0.8333333333333334,0.00920411301194368,0.021627262824228666,0.051213250698753,0.08861814835339678,1.5,1.5,0.9922085622578378,4.0,1.0,1.0,12.0,5,0,,,,,,,
syn,syn_15,Gompertz,1,0,synthetic,1,syn_15_A,syn_15_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.009226205476745322,1.0,1.0,0.0,1.0,12.84912829483299,0.8030705184270619,0.061923362157703415,0.3146083799083026,2.5,16.0,0.71875,0.009226205476745322,0.05344290344063671,0.04816871721851332,0.07816883900277272,1.5,1.5,0.985909770139231,4.0,1.0,1.0,16.0,11,0,,,,,,,
syn,syn_150,Logistic,1,0,synthetic,1,syn_150_A,syn_150_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,2.045166638220314,0.25564582977753925,0.125,0.35069593566414015,7.0,8.0,0.75,0.052810382702809494,0.1366197089891507,0.07667145004317152,0.13044959362033612,1.0,1.0,0.8469386277037345,7.0,1.0,1.0,8.0,4,0,,,,,,,
syn,syn_150,Logistic,1,0,synthetic,1,syn_150_A,syn_150_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.8501176034397769,1.0,0.0,1.0,6.0111936643996655,0.4145650803034252,0.058628800237226,0.31274136533846086,9.0,13.0,0.6896551724137931,0.06197041048848928,0.20860950331845077,0.05280876303750893,0.06478828247266549,6.0,6.0,0.9380295895115107,4.5,0.896551724137931,0.8501176034397769,13.0,7,0,,,,,,,
syn,syn_150,Logistic,1,0,synthetic,1,syn_150_A,syn_150_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.787414269993214,1.0,0.0,1.0,7.2589019842010725,0.45368137401256703,0.04921339187457587,0.31274136533846086,9.0,13.0,0.65625,0.06197041048848928,0.27398627616705684,0.0527556615417501,0.05966611405593215,6.0,6.0,0.8417743187345148,4.5,0.8125,0.787414269993214,13.0,9,0,,,,,,,
syn,syn_151,Diauxic,0,0,synthetic,1,syn_151_A,syn_151_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,6.549528684017336,0.5457940570014447,0.08333333333333333,0.3565679309358498,3.5,12.0,0.8333333333333334,0.024185220736813617,0.06250000571293574,0.05109566011231145,0.09309089681584054,3.0,3.0,0.9861405278065658,6.0,1.0,1.0,12.0,4,0,,,,,,,
syn,syn_151,Diauxic,0,0,synthetic,1,syn_151_A,syn_151_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9608675773923164,1.0,0.0,1.0,8.9371175080486,0.6163529315895586,0.06626672947533217,0.35336392338423567,3.5,11.5,0.6896551724137931,0.025362397420058524,0.10933871409523505,0.04986394700169,0.08077686480724444,3.0,3.0,0.9608675773923164,6.0,0.7931034482758621,0.9608675773923164,11.5,6,0,,,,,,,
syn,syn_151,Diauxic,0,0,synthetic,1,syn_151_A,syn_151_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.9974552615856306,1.0,0.0,1.0,10.417621532912431,0.6511013458070269,0.06234095384910191,0.35336392338423567,3.5,11.5,0.71875,0.025362397420058524,0.11433788047169163,0.04798344907037681,0.08121591250299545,3.0,3.0,0.9857015922187584,6.0,0.71875,0.9974552615856306,11.5,6,0,,,,,,,
syn,syn_152,Diauxic,0,0,synthetic,1,syn_152_A,syn_152_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,5.42995378864897,0.542995378864897,0.1,0.26740280882031114,1.5,10.0,0.85,0.05315972120393064,0.08977405065369493,0.05021928517778642,0.10797869975509404,1.0,1.0,0.8684900648567475,8.5,1.0,1.0,10.0,4,1,,,,,,,
syn,syn_152,Diauxic,0,0,synthetic,1,syn_152_A,syn_152_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.9699586939248166,1.0,0.0,1.0,7.433945868242581,0.6194954890202151,0.08082989116040139,0.26842265439400376,1.5,10.5,0.75,0.05336246666725508,0.120157745309595,0.05047885983587947,0.08559584679278005,1.0,1.0,0.9919284665726151,8.5,0.875,0.9699586939248166,10.5,5,1,,,,,,,
syn,syn_152,Diauxic,0,0,synthetic,1,syn_152_A,syn_152_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,10.902502636554006,0.6814064147846254,0.0625,0.2576179569175438,1.5,16.0,0.71875,0.051214491079132674,0.15522176890291906,0.04543214137474559,0.08116952787874586,1.0,1.0,0.9508371395449896,8.5,1.0,1.0,16.0,10,1,,,,,,,
syn,syn_153,ModifiedGompertz,1,0,synthetic,1,syn_153_A,syn_153_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,1.352508899619468,0.1690636124524335,0.125,0.7688795888100308,8.0,8.0,0.875,0.017275175852473512,0.031020841244013345,0.11231330391858889,0.15805717730758048,4.0,4.0,0.6155602055949846,4.0,1.0,1.0,8.0,4,0,,,,,,,
syn,syn_153,ModifiedGompertz,1,0,synthetic,1,syn_153_A,syn_153_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.544190514280898,0.3786825428567415,0.08333333333333333,0.47092506499621156,8.0,12.0,0.875,0.01117649902917471,0.02078342074764649,0.06525569430383697,0.09326285091792366,5.0,5.0,0.9774185504435853,4.5,1.0,1.0,12.0,6,0,,,,,,,
syn,syn_153,ModifiedGompertz,1,0,synthetic,1,syn_153_A,syn_153_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,6.565112034613807,0.4527663472147453,0.06896551724137931,0.4330192850728709,8.0,14.5,0.8620689655172413,0.012612695418811715,0.0317232135510053,0.05588875959847254,0.08589139685417214,7.0,7.0,0.9556769113486058,5.0,1.0,1.0,14.5,8,0,,,,,,,
syn,syn_154,Richards,1,0,synthetic,1,syn_154_A,syn_154_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.379409076911976,0.547426134613997,0.125,0.3880183317428732,3.0,8.0,0.875,0.02927071156948724,0.03054512394146775,0.06283253798720381,0.11136999696757822,2.0,2.0,0.956070519075327,3.0,1.0,1.0,8.0,4,0,,,,,,,
syn,syn_154,Richards,1,0,synthetic,1,syn_154_A,syn_154_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9552475584392451,1.0,0.0,1.0,10.521717721817238,0.725635704952913,0.06587914196132726,0.38570948826325,3.0,11.5,0.7586206896551724,0.062198550886527926,0.22028154302347938,0.06020418081148085,0.08230040841585687,2.0,2.0,0.9287870066536587,3.5,0.7931034482758621,0.9552475584392451,11.5,10,0,,,,,,,
syn,syn_154,Richards,1,0,synthetic,1,syn_154_A,syn_154_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.9899864240215208,1.0,0.0,1.0,11.97333881873633,0.7483336761710206,0.06187415150134505,0.38570948826325,3.0,11.5,0.75,0.062198550886527926,0.22619483812208876,0.05777337139055337,0.08091923451961577,2.0,2.0,0.9599069654099301,3.5,0.71875,0.9899864240215208,11.5,12,0,,,,,,,
syn,syn_155,Flat,0,0,synthetic,1,syn_155_A,syn_155_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.3406792213481696,1.0,1.0,0.0,1.0,3.450225411297636,0.3450225411297636,0.06593207786518304,1.1223172328077595,10.0,10.0,0.5,0.45300197035161927,1.6645556812196258,0.24799073703066618,0.21559759923956548,0.5,0.5,0.304550463312601,,1.0,1.0,10.0,10,0,,,,,,,
syn,syn_155,Flat,0,0,synthetic,1,syn_155_A,syn_155_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.383693278809858,1.0,1.0,0.0,1.0,4.659794879435616,0.388316239952968,0.05135889343251184,1.2981620591074319,12.0,12.0,0.4583333333333333,0.5101978647940594,2.409471342990328,0.28487060589415575,0.23755899913479472,0.5,0.5,0.3250952060025885,,1.0,1.0,12.0,12,1,,,,,,,
syn,syn_155,Flat,0,0,synthetic,1,syn_155_A,syn_155_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.4710055331697436,0.8620250905507924,1.0,0.0,1.0,6.8655843161235,0.4734885735257586,0.026966866026279224,1.2745502727423306,14.5,12.0,0.4482758620689655,0.5352654133902577,3.5278558838702425,0.3096973793067802,0.2509248038466689,0.5,0.5,0.2722559960635608,,0.8275862068965517,0.8620250905507924,12.0,14,1,,,,,,,
syn,syn_156,Flat,0,0,synthetic,1,syn_156_A,syn_156_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,1.0,0.0,1.0,0.0,1.0,3.901579679157178,0.3901579679157178,-0.1,-0.025558245867568052,4.0,0.0,0.0,0.12716703988897582,1.0000000000000002,0.03526761348736451,0.10813958914047771,,,0.02562584893012229,,0.0,0.0,0.0,0,0,,,,,,,
syn,syn_156,Flat,0,0,synthetic,1,syn_156_A,syn_156_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,1.0,0.0,1.0,0.0,1.0,4.653047412358598,0.38775395102988314,-0.08333333333333333,0.021123623107447892,10.0,0.0,0.041666666666666664,0.11371532836507725,1.0105618115537238,0.031073181274423153,0.09829261817338462,,,0.025829642325343762,,0.0,0.0,0.0,2,0,,,,,,,
syn,syn_156,Flat,0,0,synthetic,1,syn_156_A,syn_156_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,1.0,0.017509353622810492,1.0,0.0,1.0,5.101701993962812,0.3518415168250215,-0.06775797561221997,0.0284393412187611,14.5,0.0,0.13793103448275862,0.10727687801703223,1.016282080602657,0.030500482914466494,0.08953737833626299,,,0.006694144756022678,,0.0,0.017509353622810492,0.0,5,0,,,,,,,
syn,syn_157,Diauxic,0,0,synthetic,1,syn_157_A,syn_157_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,5.9271984375321605,0.49393320312768,0.08333333333333333,0.37405660783930206,3.0,12.0,0.7083333333333334,0.025032139975805667,0.1212159616180456,0.06467132967576462,0.10952156065314743,2.5,2.5,0.7561502949075032,9.5,1.0,1.0,12.0,6,1,,,,,,,
syn,syn_157,Diauxic,0,0,synthetic,1,syn_157_A,syn_157_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9987745663879507,1.0,0.0,1.0,7.83302608688976,0.5402086956475697,0.06888100457847936,0.33876020293759457,3.0,14.0,0.7241379310344828,0.022670078914390435,0.111003319890283,0.05444295128886677,0.08493312118333808,2.5,2.5,0.9985121726500249,9.5,0.9655172413793104,0.9987745663879507,14.0,7,1,,,,,,,
syn,syn_157,Diauxic,0,0,synthetic,1,syn_157_A,syn_157_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.9815914928992753,1.0,0.0,1.0,9.168022971596033,0.573001435724752,0.061349468306204705,0.3317462333473016,3.0,15.0,0.71875,0.022200698973251498,0.1259134618203951,0.05176238329718853,0.07902894918466778,2.5,2.5,0.9950221533729107,10.0,0.9375,0.9815914928992753,15.0,7,1,,,,,,,
syn,syn_158,Gompertz,1,0,synthetic,1,syn_158_A,syn_158_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.05596463154135561,0.8811038613023752,1.0,0.0,1.0,3.014842476927509,0.3768553096159386,0.10314240372012745,1.534011568111807,4.0,4.5,0.625,0.7292151528205624,1.5587790069945633,0.3186018276834338,0.24775670451370524,0.5,0.5,0.47113050665944867,4.0,0.5625,0.8811038613023752,4.5,8,0,,,,,,,
syn,syn_158,Gompertz,1,0,synthetic,1,syn_158_A,syn_158_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.01573441060001024,1.0,1.0,0.0,1.0,1.2034624227751411,0.12034624227751411,0.09842655893999898,0.6764178298419866,9.0,10.0,0.65,0.04478363048540775,0.13225684243962132,0.10621826311866418,0.13853211624519887,8.5,8.5,0.6194857908374389,1.5,1.0,1.0,10.0,10,0,,,,,,,
syn,syn_158,Gompertz,1,0,synthetic,1,syn_158_A,syn_158_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0167885585280623,0.8845293618509534,1.0,0.0,1.0,3.216719150054214,0.2680599291711845,0.07231173361024093,0.7692690393311536,9.5,10.5,0.5833333333333334,0.05081389174565076,0.25658820502078256,0.1101557756202643,0.09637149851721345,8.5,8.5,0.934185305437308,1.5,0.875,0.8845293618509534,10.5,11,0,,,,,,,
syn,syn_159,Logistic,0,0,synthetic,1,syn_159_A,syn_159_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.06155617367740083,1.0,1.0,0.0,1.0,1.2208405723164033,0.1526050715395504,0.1173054782903249,1.2011985432322194,8.0,8.0,0.5625,0.09978279175037355,0.31674874559848715,0.16909896691039727,0.18689793221614653,2.5,2.5,0.3994007283838903,5.5,1.0,1.0,8.0,8,0,,,,,,,
