FileName,Test Id,Model Name,Is_Valid,had_outliers,source_type,is_synthetic,base_curve_id,aug_id,tmax_original,train_horizon,observed_tmax,is_censored,n_points_observed,max_gap_hours,median_dt_hours,missing_frac_on_grid,low_resolution,too_sparse,initial_OD,final_OD,max_OD,min_OD,range_OD,auc,auc_per_hour,net_change_per_hour,max_slope,time_of_max_slope,time_of_max_OD,monotonicity_fraction,largest_drop_frac,dip_fraction,roughness,noise_residual_std,lag_time,lag_time_est,plateau_OD,growth_phase_duration,symmetry_factor,final_to_peak_ratio,time_to_peak,num_slope_sign_changes,multi_phase_flag,logistic_fit_mse,logistic_AIC,gompertz_AIC,richards_AIC,flat_AIC,best_model_AIC,best_model_name,has_late_data,late_window_start,late_tmax,late_n_points,late_slope,late_delta,late_max_increase,late_growth_detected
SD,SD_150,Logistic_VALID_decline,1,0,lab,0,SD_150_A,SD_150_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.7918871238233078,1.0,0.0,1.0,9.581710706373347,0.7984758921977789,0.06599059365194232,0.5587437865194292,2.0,5.5,0.6666666666666666,0.09120704722240991,0.29800496872024673,0.08652248904197664,0.07489272635470962,1.0,1.0,0.8420569510277925,2.5,0.4583333333333333,0.7918871238233078,5.5,5,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_150,Logistic_VALID_decline,1,0,lab,0,SD_150_A,SD_150_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.5590605150717144,1.0,0.0,1.0,11.303027385051905,0.7795191300035796,0.038555897591152716,0.5587437865194292,2.0,5.5,0.5517241379310345,0.09120704722240991,0.5308315774718402,0.0848714585587833,0.05410999038950767,1.0,1.0,0.6867558070322421,2.5,0.3793103448275862,0.5590605150717144,5.5,5,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_151,ModifiedGompertz_Invalid_Subtle,0,0,lab,0,SD_151_A,SD_151_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.3487579165585295,0.2790631597132108,0.08333333333333333,0.5207828652453594,12.0,12.0,0.875,0.12504797759393177,0.29840386763807947,0.086957965352486,0.12577060319567815,4.5,4.5,0.63707214388615,7.5,1.0,1.0,12.0,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_151,ModifiedGompertz_Invalid_Subtle,0,0,lab,0,SD_151_A,SD_151_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.281394574758517,0.2952685913626563,0.06896551724137931,0.3297651801556234,11.5,14.5,0.896551724137931,0.08366986476473554,0.19966265533400965,0.05455117402725276,0.09451161706678984,5.5,5.5,0.8408043418057196,8.5,1.0,1.0,14.5,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_151,ModifiedGompertz_Invalid_Subtle,0,0,lab,0,SD_151_A,SD_151_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.526334526124454,0.28289590788277835,0.0625,0.24797907109061446,11.5,16.0,0.90625,0.06291863602107667,0.1501436864190675,0.042447018700413744,0.08845827812997804,6.0,6.0,0.8264215496143149,9.5,1.0,1.0,16.0,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_152,Logistic_Invalid_Subtle,0,0,lab,0,SD_152_A,SD_152_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,1.4845044813582833,0.1855630601697854,0.125,0.9872856489680346,8.0,8.0,0.6875,0.15707938919879672,0.429040350970243,0.15413237043756436,0.1773620784898923,1.0,1.0,0.5063571755159827,7.0,1.0,1.0,8.0,6,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_152,Logistic_Invalid_Subtle,0,0,lab,0,SD_152_A,SD_152_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.7039133302997739,1.0,0.0,1.0,3.007458632082809,0.2506215526735674,0.05865944419164782,0.440639297402453,9.5,10.5,0.6666666666666666,0.15063506603347154,0.37722004555915983,0.08386459322158116,0.06194616852050694,7.5,7.5,0.893807508817458,3.0,0.875,0.7039133302997739,10.5,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_152,Logistic_Invalid_Subtle,0,0,lab,0,SD_152_A,SD_152_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,0.955594122816975,1.0,0.0,1.0,6.2220760979440195,0.3888797561215012,0.059724632676060936,0.395290584327588,9.5,14.0,0.625,0.10677370043395062,0.38402527836670164,0.07083821859020527,0.08201147257915183,8.0,8.0,0.9757956588967343,5.5,0.875,0.955594122816975,14.0,9,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_153,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_153_A,SD_153_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.0808757458117704,0.308087574581177,0.1,0.37274388765191846,7.5,10.0,0.95,0.009241773476303838,0.009241773476303838,0.05581954585523142,0.1034000460153285,4.0,4.0,0.9418032571285371,5.0,1.0,1.0,10.0,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_153,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_153_A,SD_153_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.2613005114791465,0.35510837595659556,0.08333333333333333,0.3000507449809905,7.5,12.0,0.9583333333333334,0.007439427200212213,0.007439427200212213,0.041366355841711645,0.09514765180072199,5.0,5.0,0.910221511055294,6.5,1.0,1.0,12.0,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_153,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_153_A,SD_153_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,5.747805182663882,0.3592378239164926,0.0625,0.18462699149039608,7.5,16.0,0.96875,0.004577622570055673,0.004577622570055673,0.024957214744032057,0.08360689263374291,6.5,6.5,0.866094636593344,9.0,1.0,1.0,16.0,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_154,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_154_A,SD_154_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.7813602255042817,0.4726700281880352,0.125,0.18965395224413328,4.0,8.0,1.0,,0.0,0.020282508080280672,0.11346063913029546,2.0,2.0,0.9380871387490363,5.5,1.0,1.0,8.0,0,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_154,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_154_A,SD_154_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.50758129260605,0.450758129260605,0.1,0.14822549708123,10.0,10.0,1.0,,0.0,0.015761247588777578,0.1037427359469728,2.0,2.0,0.891400863488494,7.5,1.0,1.0,10.0,0,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_154,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_154_A,SD_154_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,5.091193648319885,0.31819960301999284,0.0625,0.18713129780522553,16.0,16.0,1.0,,0.0,0.0228405288876152,0.08550916015253936,3.5,3.5,0.8219973675776295,12.0,1.0,1.0,16.0,0,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_155,Richards_Invalid_Collapse,0,0,lab,0,SD_155_A,SD_155_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.029446832540588833,1.0,1.0,0.0,1.0,0.8533907874874594,0.10667384843593243,0.12131914593242639,0.9375619243201692,8.0,8.0,0.5,0.03316312015057608,0.12497760260561816,0.13607726004012818,0.1680158418724224,7.0,7.0,0.5312190378399154,1.0,1.0,1.0,8.0,5,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_155,Richards_Invalid_Collapse,0,0,lab,0,SD_155_A,SD_155_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.01959546516701511,0.9753014843147003,1.0,0.0,1.0,2.404786752718292,0.24047867527182917,0.09557060191476852,0.5834765795977477,8.0,9.5,0.55,0.024698515685299682,0.1078651603537818,0.09089183627950428,0.10478397204720898,7.0,7.0,0.9684223539064032,2.0,0.95,0.9753014843147003,9.5,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_155,Richards_Invalid_Collapse,0,0,lab,0,SD_155_A,SD_155_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.018287743679881324,0.19975587496591216,1.0,0.0,1.0,4.426528744041363,0.2766580465025852,0.011341758205376928,0.5445377305387472,8.0,10.5,0.5,0.35105180820154874,0.9886131006240013,0.11828636005362365,0.0677270063975407,7.0,7.0,0.22369499425864128,3.5,0.65625,0.19975587496591216,10.5,10,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_156,Flat_Invalid_Noise,0,0,lab,0,SD_156_A,SD_156_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,1.0,0.25286309588752703,1.0,0.0,1.0,6.062476921923219,0.5052064101602682,-0.06226140867603941,1.5520114623083652,3.5,0.0,0.4166666666666667,0.5719061010642207,2.952806665321704,0.2738582686598592,0.19922519038574307,,,0.3479277058525656,,0.0,0.25286309588752703,0.0,16,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_156,Flat_Invalid_Noise,0,0,lab,0,SD_156_A,SD_156_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,1.0,0.9848299552183606,1.0,0.0,1.0,6.936425988011528,0.47837420606976055,-0.0010462099849406492,1.5520114623083652,3.5,0.0,0.4827586206896552,0.5719061010642207,3.1426983080541246,0.2747154580850397,0.22187842327959223,,,0.2813163252783178,,0.0,0.9848299552183606,0.0,17,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_156,Flat_Invalid_Noise,0,0,lab,0,SD_156_A,SD_156_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,1.0,0.24151974530647052,1.0,0.0,1.0,7.822705958138204,0.48891912238363777,-0.04740501591834559,1.5520114623083652,3.5,0.0,0.4375,0.5719061010642207,3.73287133696057,0.26302804741170566,0.18926141820893178,,,0.65961498207609,,0.0,0.24151974530647052,0.0,18,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_157,Logistic_Invalid_Subtle,0,0,lab,0,SD_157_A,SD_157_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.13159824920304847,1.0,1.0,0.0,1.0,1.3493645943173216,0.13493645943173216,0.08684017507969514,0.5988496633968329,9.0,10.0,0.6,0.06465220713586411,0.18406681587941587,0.10060435908882538,0.13134620529846971,8.5,8.5,0.7093573967168665,,1.0,1.0,10.0,9,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_157,Logistic_Invalid_Subtle,0,0,lab,0,SD_157_A,SD_157_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.14502796226712183,0.7788342461928129,1.0,0.0,1.0,2.9884810148887615,0.24904008457406346,0.05281719032714092,0.6790853880145153,9.5,9.5,0.5,0.1436582161716885,0.5337936259541749,0.11947913428012698,0.10289492531573982,8.5,8.5,0.7259548311092463,,0.7916666666666666,0.7788342461928129,9.5,11,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_157,Logistic_Invalid_Subtle,0,0,lab,0,SD_157_A,SD_157_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.1406797371319652,0.8361850803477232,1.0,0.0,1.0,6.650302367820186,0.4156438979887616,0.04346908395098488,0.6587250650331884,9.5,13.5,0.53125,0.1393510587334631,0.6937754744152959,0.10474865574231292,0.08900085655098773,8.5,8.5,0.9248890611399585,,0.84375,0.8361850803477232,13.5,14,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_158,Logistic_VALID_late,1,0,lab,0,SD_158_A,SD_158_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.7808108582441833,0.13003392380902445,1.0,0.0,1.0,2.8110663557362168,0.3513832944670271,-0.08134711680439485,0.755128010111462,4.0,4.5,0.4375,0.5163899638508607,1.6488796234291947,0.2317410581317049,0.19666046209677024,4.5,4.5,0.1366980632712423,,0.5625,0.13003392380902445,4.5,8,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_158,Logistic_VALID_late,1,0,lab,0,SD_158_A,SD_158_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.06448566951165642,1.0,1.0,0.0,1.0,0.7708799478319496,0.07708799478319496,0.09355143304883436,1.2729945539446534,10.0,10.0,0.5,0.02871379336090884,0.12082933921058372,0.1575896329868813,0.17068638955661744,9.5,9.5,0.1881505999779518,0.5,1.0,1.0,10.0,9,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_158,Logistic_VALID_late,1,0,lab,0,SD_158_A,SD_158_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.017432747754103098,0.9213995700180745,1.0,0.0,1.0,1.8296521859486996,0.15247101549572498,0.07533056852199761,0.7063513446270241,10.5,11.5,0.5416666666666666,0.07860042998192551,0.111264856166914,0.09919370741985838,0.10235426263995667,10.0,10.0,0.9231621103134144,1.0,0.9583333333333334,0.9213995700180745,11.5,10,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_159,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_159_A,SD_159_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,1.0,0.06824309930887357,1.0,0.0,1.0,4.199332418794626,0.3499443682328855,-0.0776464083909272,0.10904373389299427,5.0,0.0,0.2916666666666667,0.1164273985352138,1.084676940479007,0.04751518662571402,0.10267656515992764,,,0.0374995031856874,,0.0,0.06824309930887357,0.0,5,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_159,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_159_A,SD_159_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,1.0,0.1257267181453845,1.0,0.0,1.0,5.376115870800984,0.3707666117793782,-0.06029470909342176,0.2004909347276385,14.5,0.0,0.3103448275862069,0.10199785717635873,1.1657569557149807,0.049731199293358355,0.09508629054680766,,,0.08289426375287541,,0.0,0.1257267181453845,0.0,9,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_159,Flat_Invalid_DeclineOnly,0,0,lab,0,SD_159_A,SD_159_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,1.0,0.0,1.0,0.0,1.0,5.95773913947823,0.3723586962173894,-0.0625,0.09562810063717816,14.5,0.0,0.28125,0.09694438398363164,1.2343683867586759,0.043252925477737736,0.08941225860213943,,,0.0868776572411601,,0.0,0.0,0.0,10,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_16,Logistic_VALID_plain,1,0,lab,0,SD_16_A,SD_16_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.006522945208467165,0.9206570451219317,1.0,0.0,1.0,8.938704914046893,0.7448920761705744,0.07617784165945538,0.5385110324867636,3.0,6.0,0.625,0.0532394332069972,0.21050330359224576,0.08084013352534866,0.08556788033919661,2.0,2.0,0.9736260066541622,2.5,0.5,0.9206570451219317,6.0,10,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_16,Logistic_VALID_plain,1,0,lab,0,SD_16_A,SD_16_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.006522945208467165,0.9438161682490093,1.0,0.0,1.0,11.33760917082104,0.7819040807462786,0.0646409119338305,0.5385110324867636,3.0,6.0,0.6551724137931034,0.04498832435638833,0.22889933490207412,0.07478347188736606,0.08211685933268578,2.0,2.0,0.9438161682490093,2.5,0.41379310344827586,0.9438161682490093,6.0,13,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_16,Logistic_VALID_plain,1,0,lab,0,SD_16_A,SD_16_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.006522945208467165,0.9642369468589125,1.0,0.0,1.0,12.774714373542666,0.7984196483464167,0.05985712510315283,0.5385110324867636,3.0,6.0,0.6875,0.04498832435638833,0.23612609346714172,0.07170531051858872,0.08130660902577515,2.0,2.0,0.9574562477594145,2.5,0.375,0.9642369468589125,6.0,13,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_160,Flat_Invalid_NoGrowth,0,0,lab,0,SD_160_A,SD_160_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.10920212214482468,0.0,1.0,0.0,1.0,6.164047020393427,0.6164047020393426,-0.010920212214482469,1.0069134198271106,0.5,5.0,0.5,0.63186790869899,2.3363945656295435,0.2938569924081824,0.1959280770606369,0.5,0.5,0.6889017533529487,,0.5,0.0,5.0,11,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_160,Flat_Invalid_NoGrowth,0,0,lab,0,SD_160_A,SD_160_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.19189816764277057,0.2458453720768519,1.0,0.0,1.0,8.625257437138172,0.5948453404922878,0.00372049685752285,1.2476019471980293,11.0,5.0,0.4482758620689655,0.5732092852048748,3.3867711854550215,0.2880451610180446,0.21035691795115455,0.5,0.5,0.35948773556197927,,0.3448275862068966,0.2458453720768519,5.0,15,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_160,Flat_Invalid_NoGrowth,0,0,lab,0,SD_160_A,SD_160_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.19189816764277057,0.6649947476639914,1.0,0.0,1.0,8.991667384181904,0.561979211511369,0.0295685362513263,1.2476019471980293,11.0,5.0,0.46875,0.5732092852048748,3.6198582883691905,0.2930396137437325,0.22682720952972524,0.5,0.5,0.34519329267121285,,0.3125,0.6649947476639914,5.0,16,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_161,Diauxic_VALID_diauxic,1,0,lab,0,SD_161_A,SD_161_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.3612389240623646,0.42015486550779557,0.125,0.4926980815198272,8.0,8.0,0.8125,0.02930077764548905,0.05809991421099725,0.07398496953105857,0.13836835516600557,1.0,1.0,0.7536509592400864,7.0,1.0,1.0,8.0,2,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_161,Diauxic_VALID_diauxic,1,0,lab,0,SD_161_A,SD_161_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.966207256756714,1.0,0.0,1.0,7.011420039910279,0.5842850033258565,0.08051727139639284,0.3654736051077476,7.5,11.0,0.7083333333333334,0.027308761326791775,0.09295841994474158,0.05862283231420041,0.08864734271381555,1.0,1.0,0.9952377327927364,7.5,0.9166666666666666,0.966207256756714,11.0,5,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_161,Diauxic_VALID_diauxic,1,0,lab,0,SD_161_A,SD_161_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,0.9532749473981574,1.0,0.0,1.0,9.396529807711158,0.6480365384628385,0.06574309982056258,0.3654736051077476,7.5,11.0,0.6206896551724138,0.027308761326791775,0.11812277377249908,0.055829530987019656,0.08191635039073036,1.0,1.0,0.9532749473981574,7.5,0.7586206896551724,0.9532749473981574,11.0,6,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_162,ModifiedGompertz_Invalid_Subtle,0,0,lab,0,SD_162_A,SD_162_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,4.6800851889156725,0.5850106486144591,0.125,0.2030834351661691,2.5,8.0,1.0,,0.0,0.024174778904404857,0.10970368297311023,1.0,1.0,0.960442674687421,6.0,1.0,1.0,8.0,0,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_162,ModifiedGompertz_Invalid_Subtle,0,0,lab,0,SD_162_A,SD_162_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.9345142461204767,1.0,0.0,1.0,6.329780008270835,0.527481667355903,0.0778761871767064,0.47432224138255297,10.5,11.5,0.8333333333333334,0.15945176644467995,0.4504353185590784,0.08557637269349465,0.10340204209869183,1.0,1.0,0.9425147970889112,10.0,0.9583333333333334,0.9345142461204767,11.5,3,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_162,ModifiedGompertz_Invalid_Subtle,0,0,lab,0,SD_162_A,SD_162_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,7.5150702236525335,0.5182807050794851,0.06896551724137931,0.3950962458089766,10.5,14.5,0.8620689655172413,0.13281855416746674,0.32600582873741973,0.06327867745697707,0.09487936399944073,1.5,1.5,0.9205780318730128,12.0,1.0,1.0,14.5,4,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_163,Flat_Invalid_Oscillatory,0,0,lab,0,SD_163_A,SD_163_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,0.4244243378936096,1.0,0.0,1.0,5.244790811722601,0.6555988514653251,0.0530530422367012,1.4413871857063458,0.5,1.0,0.5625,0.39872979735226466,1.722520245084076,0.2965471717034726,0.20672084754286105,0.5,0.5,0.7683573461190384,0.5,0.125,0.4244243378936096,1.0,7,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_163,Flat_Invalid_Oscillatory,0,0,lab,0,SD_163_A,SD_163_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.0,0.14632181012537965,1.0,0.0,1.0,6.257041670045954,0.6257041670045954,0.014632181012537965,1.4413871857063458,0.5,1.0,0.55,0.5801539058928638,2.3509598312922284,0.3050051095432726,0.21777829906326443,0.5,0.5,0.4522175898365657,0.5,0.1,0.14632181012537965,1.0,9,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_163,Flat_Invalid_Oscillatory,0,0,lab,0,SD_163_A,SD_163_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.0,0.6146443245792403,1.0,0.0,1.0,7.695089812351465,0.6412574843626221,0.05122036038160336,1.4413871857063458,0.5,1.0,0.5,0.5801539058928638,2.3078106730662307,0.2831423970617511,0.2073455188305485,0.5,0.5,0.7435501810315275,0.5,0.08333333333333333,0.6146443245792403,1.0,11,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_164,Logistic_VALID_plain,1,0,lab,0,SD_164_A,SD_164_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.052211901174281844,1.0,1.0,0.0,1.0,4.375711577683595,0.43757115776835953,0.09477880988257181,0.38878034745112444,5.5,10.0,0.7,0.019185942267257526,0.05639907331878209,0.07281101258772678,0.10011613972914257,5.0,5.0,0.9704739217264784,3.0,1.0,1.0,10.0,5,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_164,Logistic_VALID_plain,1,0,lab,0,SD_164_A,SD_164_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.050671013910779675,0.9725721123875509,1.0,0.0,1.0,8.660573908902183,0.5972809592346333,0.0635793861018463,0.37730659008519907,5.5,11.5,0.6551724137931034,0.021770270442194928,0.11025121773967667,0.06292910600863817,0.08062416404702909,5.0,5.0,0.9837162772690531,5.0,0.7931034482758621,0.9725721123875509,11.5,8,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_164,Logistic_VALID_plain,1,0,lab,0,SD_164_A,SD_164_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.050671013910779675,0.979409302666223,1.0,0.0,1.0,10.100300995777323,0.6312688122360827,0.058046143047215205,0.37730659008519907,5.5,11.5,0.65625,0.021770270442194928,0.1287436518495349,0.060714589223814265,0.0790457208415343,5.0,5.0,0.9616935154412078,5.0,0.71875,0.979409302666223,11.5,9,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_165,Richards_Invalid_Subtle,0,0,lab,0,SD_165_A,SD_165_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.012439287826962681,1.0,1.0,0.0,1.0,2.3141481546589544,0.2892685193323693,0.12344508902162966,0.3267587838128492,5.5,8.0,0.8125,0.014565024740448292,0.029630993419730862,0.06308915610217078,0.11811891622841938,4.5,4.5,0.9406069613723815,3.0,1.0,1.0,8.0,6,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_165,Richards_Invalid_Subtle,0,0,lab,0,SD_165_A,SD_165_A_H10,16.0,10.0,10.0,1,21,0.5,0.5,0.0,0,0,0.011898046380622893,0.993430858332405,1.0,0.0,1.0,4.181580578218107,0.41815805782181065,0.09815328119517822,0.31254129811630027,5.5,9.5,0.8,0.013931291108253701,0.03491087142866066,0.05871789706303798,0.0964154184593545,4.5,4.5,0.9931098382961776,3.0,0.95,0.993430858332405,9.5,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_165,Richards_Invalid_Subtle,0,0,lab,0,SD_165_A,SD_165_A_H12,16.0,12.0,12.0,1,25,0.5,0.5,0.0,0,0,0.011634656546924744,0.7339615229738475,1.0,0.0,1.0,5.667303779114445,0.4722753149262038,0.0601939055355769,0.3056224983485736,5.5,9.5,0.6666666666666666,0.10854400732603953,0.2937527992910898,0.06815402153293461,0.06552977891854042,4.5,4.5,0.7579069197083236,3.5,0.7916666666666666,0.7339615229738475,9.5,7,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_166,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_166_A,SD_166_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,3.9465153178266745,0.4933144147283343,0.125,0.4415418477542263,0.5,8.0,0.6875,0.1479109110721198,0.36319576971160267,0.10832642258352072,0.1320622799516832,0.5,0.5,0.8698270614512973,7.5,1.0,1.0,8.0,8,1,,,,,,,,0,16.0,,0,,,,0
SD,SD_166,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_166_A,SD_166_A_H14.5,16.0,14.5,14.5,1,30,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,5.662334073492323,0.39050579817188436,0.06896551724137931,0.48167415436342986,9.5,14.5,0.7586206896551724,0.026232664144374286,0.07053099441369517,0.057814282391312734,0.08653474541528929,4.5,4.5,0.9638869837860727,7.0,1.0,1.0,14.5,12,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_166,ModifiedGompertz_VALID_plain,1,0,lab,0,SD_166_A,SD_166_A_H16,16.0,16.0,16.0,0,33,0.5,0.5,0.0,0,0,0.0,1.0,1.0,0.0,1.0,6.745871365981717,0.4216169603738573,0.0625,0.4515997735523337,9.5,16.0,0.78125,0.024594770302612867,0.06612723729746367,0.05181933057011394,0.0829746383967417,4.5,4.5,0.9457119483368844,9.0,1.0,1.0,16.0,12,0,,,,,,,,0,16.0,,0,,,,0
SD,SD_167,Gompertz_Invalid_Obvious,0,0,lab,0,SD_167_A,SD_167_A_H8,16.0,8.0,8.0,1,17,0.5,0.5,0.0,0,0,0.04606571407176533,0.1411270737460496,1.0,0.0,1.0,3.4994227646866403,0.43742784558583003,0.011882669959285535,0.5661808766859286,2.0,4.5,0.75,0.39265437036060274,1.025958502236093,0.18205707929475218,0.10480028579287112,1.5,1.5,0.13344794285439898,3.0,0.5625,0.1411270737460496,4.5,3,0,,,,,,,,0,16.0,,0,,,,0
