FileName,Test Id,Model Name,base_curve_id,aug_id,Is_Valid,tmax_original,train_horizon,is_censored,too_sparse,low_resolution,is_synthetic,T0.0 (h),T0.5 (h),T1.0 (h),T1.5 (h),T2.0 (h),T2.5 (h),T3.0 (h),T3.5 (h),T4.0 (h),T4.5 (h),T5.0 (h),T5.5 (h),T6.0 (h),T6.5 (h),T7.0 (h),T7.5 (h),T8.0 (h),T8.5 (h),T9.0 (h),T9.5 (h),T10.0 (h),T10.5 (h),T11.0 (h),T11.5 (h),T12.0 (h),T12.5 (h),T13.0 (h),T13.5 (h),T14.0 (h),T14.5 (h),T15.0 (h),T15.5 (h),T16.0 (h)
SD1,SD1_259,Logistic,SD1_259_A,SD1_259_A_H8,True,16.0,8.0,1,False,False,1,0.0,0.19840124322294486,0.43168267610003064,0.7890557586106592,0.9544813144495203,0.9518828015248423,0.9791140029876079,0.9683035904711742,0.9568886580863546,0.9158753235851345,0.9057078074543665,0.9104194246723621,0.9551266382424576,0.9714327153958061,1.0,0.9861225027657715,0.9453429682713846,,,,,,,,,,,,,,,,
SD1,SD1_259,Logistic,SD1_259_A,SD1_259_A_H10,True,16.0,10.0,1,False,False,1,0.0,0.19840124322294486,0.43168267610003064,0.7890557586106592,0.9544813144495203,0.9518828015248423,0.9791140029876079,0.9683035904711742,0.9568886580863546,0.9158753235851345,0.9057078074543665,0.9104194246723621,0.9551266382424576,0.9714327153958061,1.0,0.9800026650257818,0.9967533370452397,0.9736192835857509,0.9526924449471841,0.9485621874166614,0.9463013148389467,,,,,,,,,,,,
SD1,SD1_259,Logistic,SD1_259_A,SD1_259_A_H16,True,16.0,16.0,0,False,False,1,0.0,0.19840124322294486,0.43168267610003064,0.7890557586106592,0.9544813144495203,0.9518828015248423,0.9791140029876079,0.9683035904711742,0.9568886580863546,0.9158753235851345,0.9057078074543665,0.9104194246723621,0.9551266382424576,0.9714327153958061,1.0,0.9800026650257818,0.9967533370452397,0.9736192835857509,0.9526924449471841,0.9245274120812691,0.9277698295457336,0.9471338402937994,0.9082671738040933,0.8997287246986844,0.8465458119560223,0.8111873901703249,0.7142986012892718,0.6521875136183781,0.6268546947856098,0.5933064192019997,0.5710915487604168,0.5448417731891393,0.5211871212406227
SD1,SD1_26,Flat,SD1_26_A,SD1_26_A_H10,False,16.0,10.0,1,False,False,1,1.0,0.9712748927408338,0.9139700566664234,0.8151865811255032,0.7114355819351136,0.6290881375616932,0.5636373788171535,0.5039833166347447,0.40463955726841977,0.3218889504828873,0.33162746122584225,0.276183443836682,0.1943338765141836,0.14693369352095953,0.1389306413360065,0.13969619475178896,0.12745555287640714,0.13355601711266402,0.05660794931576395,0.01841439877937465,0.0,,,,,,,,,,,,
SD1,SD1_26,Flat,SD1_26_A,SD1_26_A_H12,False,16.0,12.0,1,False,False,1,1.0,0.9732970697957356,0.9200263535454596,0.8281969922517043,0.7317498087822811,0.6551994223985608,0.5943562364426968,0.5389016738370376,0.44655147132415735,0.3696263041727106,0.37867924765927047,0.3271383530255584,0.2510507943702473,0.20698746793189166,0.1995478109799514,0.2002594713140569,0.1888805405861511,0.1945515471117193,0.12302043444449143,0.09473095542733943,0.07107090244760242,0.06972710321544429,0.05510954537967935,0.032054855966689784,0.0,,,,,,,,
SD1,SD1_26,Flat,SD1_26_A,SD1_26_A_H16,False,16.0,16.0,0,False,False,1,1.0,0.9741640413841466,0.9226228805470781,0.8337749691022571,0.7404591636205909,0.6663941602854307,0.6075263872587333,0.5538722836236475,0.46452044125889336,0.39009282526920697,0.39885184427877873,0.3489843424505339,0.27536714008500446,0.2327344301303345,0.22553631862511175,0.22622487328184224,0.21521538551664227,0.22070226986918484,0.1514935780709597,0.1241225815713144,0.10123070622439961,0.09993053650203301,0.08578757105139657,0.051415410815142504,0.06575235000053689,0.0401378302230138,0.056236613285854366,0.05888175978753002,0.07185397838116375,0.04744452193552421,0.02217079446740263,0.00896136709197947,0.0
SD1,SD1_260,Flat,SD1_260_A,SD1_260_A_H8,False,16.0,8.0,1,False,False,1,1.0,0.8562287821570055,0.7381621029553433,0.6494103532852852,0.5673524585007615,0.48278927962256685,0.4272658387101091,0.3599885483999063,0.3014619758729546,0.28943988569189993,0.2315098321338815,0.16149102744445054,0.18712657812123057,0.2065081981285566,0.12631983264830152,0.06661218635030014,0.0,,,,,,,,,,,,,,,,
SD1,SD1_260,Flat,SD1_260_A,SD1_260_A_H14.5,False,16.0,14.5,1,False,False,1,1.0,0.8851118375253683,0.7907642759864946,0.7198423933664516,0.6542695972966162,0.5866948185607291,0.5423258120488192,0.48856425687821203,0.4417954357299993,0.4321885347749416,0.38589639435080014,0.3299440839361826,0.3504295563100543,0.36591748735655155,0.30183863972564806,0.23351902700521257,0.18899507605358845,0.16337404419797905,0.16649681525128873,0.1972215120825529,0.14620551548827118,0.10796688829102476,0.12683267335781181,0.14960447981465885,0.14088319392537946,0.07417657592638038,0.023460354756263367,0.0,0.008226211693469187,0.05388587058226368,,,
SD1,SD1_260,Flat,SD1_260_A,SD1_260_A_H16,False,16.0,16.0,0,False,False,1,1.0,0.8851118375253683,0.7907642759864946,0.7198423933664516,0.6542695972966162,0.5866948185607291,0.5423258120488192,0.48856425687821203,0.4417954357299993,0.4321885347749416,0.38589639435080014,0.3299440839361826,0.3504295563100543,0.36591748735655155,0.30183863972564806,0.23351902700521257,0.18899507605358845,0.16337404419797905,0.16649681525128873,0.1972215120825529,0.14620551548827118,0.10796688829102476,0.12683267335781181,0.14960447981465885,0.14088319392537946,0.07417657592638038,0.023460354756263367,0.0,0.02765456499573829,0.04602081162632028,0.041138598131303446,0.0451523325695382,0.05322070902920587
SD1,SD1_261,Logistic,SD1_261_A,SD1_261_A_H8,True,16.0,8.0,1,False,False,1,0.02111620604560153,0.006740076823820432,0.0,0.0026147840768622377,0.012245448967534905,0.013942732096976565,0.006656399346707044,0.014433781494806765,0.027802741098973224,0.04438657255202661,0.05569644307003191,0.11122169989851721,0.18797219996473655,0.32918192200381774,0.5119839532497323,0.7345773042869401,1.0,,,,,,,,,,,,,,,,
SD1,SD1_261,Logistic,SD1_261_A,SD1_261_A_H10,True,16.0,10.0,1,False,False,1,0.01339725423546026,0.0042762664173787435,0.0,0.001658959330710525,0.007769169930011737,0.008846017425512664,0.004223176935667445,0.009157565513776899,0.017639550880552763,0.028161223462018114,0.03533681221942254,0.07056501470115545,0.1192596504640998,0.2088506756033108,0.32483009359493437,0.47474477766877654,0.6303042510336768,0.7747683233729965,0.8895736171300198,0.9633128098527088,1.0,,,,,,,,,,,,
SD1,SD1_261,Logistic,SD1_261_A,SD1_261_A_H12,True,16.0,12.0,1,False,False,1,0.012553791565041711,0.0040070417666830315,0.0,0.0015545147749378026,0.007280039493212344,0.008289090957659036,0.003957294685976322,0.00858102464002541,0.016529002224148635,0.026388252648292917,0.03311208157873771,0.06612239125817979,0.111751316182633,0.1957018806736134,0.30437948085290645,0.4448558548415977,0.5906216341773158,0.7259905553689963,0.8335679516816178,0.8983812915445614,0.9502611035302311,0.9804412586303677,1.0,0.9984366436269699,0.9758587803871839,,,,,,,,
SD1,SD1_262,Logistic,SD1_262_A,SD1_262_A_H10,True,16.0,10.0,1,False,False,1,0.0005531915764501964,0.0009822466400304345,0.001727493816658832,0.0010749699818826072,0.010764318940256241,0.013913213613685584,0.007934003188321182,0.0005237219253331347,0.0032661345037255716,0.0036704530789275153,0.0009271155937037968,0.003387515325484941,0.002865306019681924,0.001851223690931256,0.0,0.009032528510398617,0.005769740117033372,0.028019836104431334,0.22911414280926956,0.5463932417950543,1.0,,,,,,,,,,,,
SD1,SD1_262,Logistic,SD1_262_A,SD1_262_A_H14.5,True,16.0,14.5,1,False,False,1,0.0005181686127301217,0.0009200598861056876,0.0016181249183546793,0.0010069128452985087,0.010082822027134232,0.013032357873349436,0.00743169563764837,0.0004905647068012626,0.0030593531370191264,0.0034380740072062596,0.0008684192266857665,0.003173049250084863,0.002683901397763813,0.0017340213636990278,0.0,0.00846067251730811,0.005404453645952568,0.02624587976614952,0.21460875868383453,0.5716383382220253,0.8704657895640221,0.989467071619872,1.0,0.9939530026008984,0.9751330941290639,0.9744262897698256,0.9761812717136926,0.9793467264861598,0.9791935230026646,0.9777456071086027,,,
SD1,SD1_262,Logistic,SD1_262_A,SD1_262_A_H16,True,16.0,16.0,0,False,False,1,0.0005181686127301217,0.0009200598861056876,0.0016181249183546793,0.0010069128452985087,0.010082822027134232,0.013032357873349436,0.00743169563764837,0.0004905647068012626,0.0030593531370191264,0.0034380740072062596,0.0008684192266857665,0.003173049250084863,0.002683901397763813,0.0017340213636990278,0.0,0.00846067251730811,0.005404453645952568,0.02624587976614952,0.21460875868383453,0.5716383382220253,0.8704657895640221,0.989467071619872,1.0,0.9939530026008984,0.9751330941290639,0.9744262897698256,0.9761812717136926,0.9793467264861598,0.9782975071102423,0.9838328543299987,0.9912102835698506,0.9919819252688933,0.9896953792834235
SD1,SD1_263,Logistic,SD1_263_A,SD1_263_A_H10,True,16.0,10.0,1,False,False,1,0.0,0.01959683775369772,0.03048353792197462,0.034872176538259136,0.03455737739483099,0.015417494349506759,0.01674389849742805,0.01539501034296119,0.044924583320937836,0.07326338545953516,0.0807419497266271,0.13601594130753333,0.3061437535197792,0.5752220991870712,0.7764933319342782,0.9020123608722534,0.9733215347223007,1.0,0.9887981541742051,0.9921939493120371,0.9974112554423141,,,,,,,,,,,,
SD1,SD1_263,Logistic,SD1_263_A,SD1_263_A_H14.5,True,16.0,14.5,1,False,False,1,0.0,0.019583764684335606,0.03046320232443254,0.034848913275664306,0.03453432413504829,0.015407209324159591,0.016732728626594796,0.01538474031671647,0.04489461408808506,0.07321451138444951,0.08068808669410751,0.1359252049419311,0.30593952472660124,0.5748383679700347,0.7759753324837964,0.9014106275565331,0.9726722309879436,0.9993328990357311,0.9881385259720882,0.9831735890253201,1.0,0.9764124738134763,0.9578914052603608,0.9676742732778632,0.9526548264180038,0.8637534645021215,0.777607003039079,0.7786469131488956,0.7479220670126938,0.7163477270266819,,,
SD1,SD1_263,Logistic,SD1_263_A,SD1_263_A_H16,True,16.0,16.0,0,False,False,1,0.0,0.019583764684335606,0.03046320232443254,0.034848913275664306,0.03453432413504829,0.015407209324159591,0.016732728626594796,0.01538474031671647,0.04489461408808506,0.07321451138444951,0.08068808669410751,0.1359252049419311,0.30593952472660124,0.5748383679700347,0.7759753324837964,0.9014106275565331,0.9726722309879436,0.9993328990357311,0.9881385259720882,0.9831735890253201,1.0,0.9764124738134763,0.9578914052603608,0.9676742732778632,0.9526548264180038,0.8637534645021215,0.777607003039079,0.7786469131488956,0.7661746262617976,0.7269172655219766,0.6911728073236019,0.6574994088234396,0.6326117982289375
SD1,SD1_264,ModifiedGompertz,SD1_264_A,SD1_264_A_H8,False,16.0,8.0,1,False,False,1,0.0,0.7158962141168225,1.0,0.7727109461934497,0.8499604133655856,0.9454069186526908,0.7112549366096808,0.2079800687168791,0.448071208571756,0.1628422769100898,0.306333917003832,0.4198944393247961,0.23177227098668055,0.1722523380909954,0.7556844809061555,0.8576042535236403,0.7250235564763461,,,,,,,,,,,,,,,,
SD1,SD1_264,ModifiedGompertz,SD1_264_A,SD1_264_A_H10,False,16.0,10.0,1,False,False,1,0.0,0.025422080844404345,0.035510846884093006,0.027439620095938224,0.03018281409656571,0.03357220033143788,0.02525726514950165,0.007385548375148236,0.015911388080762128,0.005782667161611273,0.010878176822127533,0.014910807142344915,0.008230429626986526,0.00611682640337636,0.026834995894143794,0.03076948170758182,0.01880547320912133,0.07577666305793093,0.2981588235602429,0.5983910338124205,1.0,,,,,,,,,,,,
SD1,SD1_264,ModifiedGompertz,SD1_264_A,SD1_264_A_H16,False,16.0,16.0,0,False,False,1,0.0,0.02179236388118271,0.030440674851266294,0.023521842667089128,0.025873368579709684,0.028778824612844124,0.021651080261693312,0.006331053647354537,0.013639589970346746,0.004957028803459913,0.009325011163428444,0.01278187009934088,0.007055304340645123,0.005243477416198383,0.02300354557341223,0.026376272890919178,0.01612046305883766,0.06495741340637289,0.25558826664027184,0.5607986922202789,0.8046187661310377,0.9052879994624438,0.9080748449131413,0.9220156866579409,0.9271895403857064,1.0,0.7221766367885586,0.3274403026954555,0.05963646879598359,0.09946063203297427,0.10891000099518326,0.09443986686091864,0.07068006397753991
SD1,SD1_265,Logistic,SD1_265_A,SD1_265_A_H12,True,16.0,12.0,1,False,False,1,0.05805687583169579,0.020490662058245533,0.0,0.0008676006842268673,0.02214292483589949,0.02885370569399794,0.023221732249392116,0.004570540210162102,0.008933509381189052,0.012593796851292008,0.012325356712684423,0.007790178406124988,0.011243944450183483,0.014726111364015778,0.014116091358303459,0.008102141300609763,0.02838206804899805,0.05139414446700537,0.06693583802706182,0.04899409264058261,0.04580655058953514,0.15205007432858836,0.4226001331820874,0.6906827372815499,1.0,,,,,,,,
SD1,SD1_265,Logistic,SD1_265_A,SD1_265_A_H14.5,True,16.0,14.5,1,False,False,1,0.05612824598384254,0.019809969170767914,0.0,0.0008387792819097912,0.021407344335820772,0.027895195315590066,0.022450314130634454,0.004418708404818562,0.008636741210463062,0.01217543516445901,0.011915912516781894,0.0075313913050465645,0.01087042440516603,0.01423691490773753,0.013647159561016078,0.007832990897319382,0.027439225314198054,0.04968684830950468,0.06471225204761123,0.04736652539585106,0.04428487241742195,0.14699902210578988,0.40856149918937146,0.7254690779173207,0.9021482443454059,0.9480853917103937,0.9639583883557945,1.0,0.9838009903115691,0.9275609514854597,,,
SD1,SD1_265,Logistic,SD1_265_A,SD1_265_A_H16,True,16.0,16.0,0,False,False,1,0.055647524968571116,0.019640302930083883,0.0,0.0008315953975585077,0.021223997072370868,0.027656281621098962,0.022258034154432314,0.004380863538061738,0.00856277020120463,0.012071156339225187,0.011813856422518735,0.007466887274836701,0.010777322592257303,0.014114980147995518,0.013530275872870338,0.0077659037601611105,0.02720421686132212,0.04926129586712374,0.0641580116832538,0.04696084579943666,0.04390558622280619,0.14574002108211734,0.40506229668894644,0.7192556603131997,0.894421624488589,0.9399653344365885,0.9557023837896941,0.9914353102106591,0.9638484177892335,0.9502598846387069,0.9562752766989504,0.9716341724847036,1.0
SD1,SD1_266,Richards,SD1_266_A,SD1_266_A_H8,True,16.0,8.0,1,False,False,1,0.08285565073136138,0.08285565073136138,0.08285565073136138,0.08285565073136138,0.06361022432750223,0.12134650353907964,0.2881401990391922,0.5623089908734752,0.7118189026691358,0.5020180473761116,0.7164522308163148,1.0,0.9099279761666598,0.2662760058428115,0.0,0.2300104735739498,0.885935318554646,,,,,,,,,,,,,,,,
SD1,SD1_266,Richards,SD1_266_A,SD1_266_A_H14.5,True,16.0,14.5,1,False,False,1,0.008911299837423418,0.008911299837423418,0.008911299837423418,0.008911299837423418,0.0075079812322758396,0.01171793704771857,0.02388003162566423,0.043871595255282336,0.05477340831330593,0.039475361004282006,0.055111256665233664,0.07578670711219111,0.06921892606145397,0.022285760422981526,0.002869715007190011,0.027860229111493277,0.048060034821253476,0.058077783905098476,0.03120811292181546,0.0,0.0581486199867488,0.2526295812403314,0.5702881650631193,0.8217355012469856,0.9154211328821845,0.8994371213336906,0.9033964159044391,0.9514896642796089,0.9801165222252818,1.0,,,
SD1,SD1_266,Richards,SD1_266_A,SD1_266_A_H16,True,16.0,16.0,0,False,False,1,0.008921245589502608,0.008921245589502608,0.008921245589502608,0.008921245589502608,0.0075163607640292025,0.011731015240449415,0.02390668372788558,0.04392055960590324,0.05483453999437996,0.039519418791692136,0.05517276541317896,0.07587129138312661,0.06929618014226763,0.02231063318589007,0.002872917847911359,0.02789132344527932,0.0481136738189272,0.058142603544272004,0.031242943772492964,0.0,0.05821351868488333,0.25291153687292434,0.5709246541058955,0.8226526264385037,0.9164428190336775,0.9004409679983532,0.9044046814712738,0.9525516059132071,0.9887240784365072,0.9701692621307555,0.9507682512265455,0.9632532273303656,1.0
SD1,SD1_267,Gompertz,SD1_267_A,SD1_267_A_H10,False,16.0,10.0,1,False,False,1,0.0405349015047314,0.0,0.07162472102029258,0.2370417175066949,0.551465999940314,0.7898795274741404,0.903654632132171,0.9322287035556065,0.9686524449763283,0.9501470687602478,0.9404330234613482,0.9261500272761487,0.9304892049918524,0.900599315588465,0.8841617800501276,0.9057855512852878,0.9512489244689797,1.0,0.8740470855513104,0.7203067437284432,0.49505161370197026,,,,,,,,,,,,
SD1,SD1_267,Gompertz,SD1_267_A,SD1_267_A_H14.5,False,16.0,14.5,1,False,False,1,0.0405349015047314,0.0,0.07162472102029258,0.2370417175066949,0.551465999940314,0.7898795274741404,0.903654632132171,0.9322287035556065,0.9686524449763283,0.9501470687602478,0.9404330234613482,0.9261500272761487,0.9304892049918524,0.900599315588465,0.8841617800501276,0.9057855512852878,0.9512489244689797,1.0,0.8740470855513104,0.6692401753604027,0.5115059784954118,0.5449294746269161,0.5658232909350311,0.5748868817758226,0.5238138577739039,0.5231635048725357,0.5409238697754443,0.5311626552779073,0.5151189279889261,0.48222439370989467,,,
SD1,SD1_267,Gompertz,SD1_267_A,SD1_267_A_H16,False,16.0,16.0,0,False,False,1,0.0405349015047314,0.0,0.07162472102029258,0.2370417175066949,0.551465999940314,0.7898795274741404,0.903654632132171,0.9322287035556065,0.9686524449763283,0.9501470687602478,0.9404330234613482,0.9261500272761487,0.9304892049918524,0.900599315588465,0.8841617800501276,0.9057855512852878,0.9512489244689797,1.0,0.8740470855513104,0.6692401753604027,0.5115059784954118,0.5449294746269161,0.5658232909350311,0.5748868817758226,0.5238138577739039,0.5231635048725357,0.5409238697754443,0.5311626552779073,0.49711907768880953,0.48266502387532706,0.49423289433762463,0.48220467226804015,0.45626759912889797
SD1,SD1_268,ModifiedGompertz,SD1_268_A,SD1_268_A_H10,True,16.0,10.0,1,False,False,1,0.00359048746274303,0.0,0.12662590632965948,0.4157568245463299,0.7422638367387551,0.9229676734809296,0.9869388631570406,0.9896364425797661,0.9754144141221992,0.9563799000981856,0.9701427102360418,0.9925834202144453,0.9988384588786771,0.9984006666038154,1.0,0.9821228152910645,0.9680209870335555,0.9784013631754214,0.9742904026115894,0.9750166167322639,0.9730268998470807,,,,,,,,,,,,
SD1,SD1_268,ModifiedGompertz,SD1_268_A,SD1_268_A_H12,True,16.0,12.0,1,False,False,1,0.003504552605625761,0.0,0.12359523729636039,0.4058060856331175,0.7244984671572304,0.9008773317188538,0.9633174326217879,0.9659504480808011,0.9520688101680002,0.9334898688927912,0.9469232794337957,0.9688268926459204,0.9749322229879669,0.9745049088492853,0.976065963741977,0.9586166522200565,0.9448523376313671,0.9549842694742816,0.9509717007896398,0.940847795681703,0.9524677280216914,0.9729428035919528,0.9893300705583887,0.9971831282172081,1.0,,,,,,,,
SD1,SD1_268,ModifiedGompertz,SD1_268_A,SD1_268_A_H14.5,True,16.0,14.5,1,False,False,1,0.0034885334441078887,0.0,0.12303028870180602,0.4039511632044294,0.7211868153514587,0.8967594595940559,0.9589141494405401,0.9615351294974168,0.9477169439635302,0.9292229262419415,0.9425949332323624,0.9643984259562665,0.9704758490919233,0.9700504881880698,0.9716044075649686,0.9542348561069138,0.9405334576171939,0.950619076828813,0.946624849425668,0.9365472202591612,0.9481140383806094,0.9684955232477024,0.9848078847109507,0.9960354687892771,1.0,0.9542487340216145,0.954096790192247,0.9964428963011467,0.9982192631547416,0.9854949012154683,,,
SD1,SD1_269,ModifiedGompertz,SD1_269_A,SD1_269_A_H12,False,16.0,12.0,1,False,False,1,0.025123588737664727,0.07254881084271965,0.0914538457481484,0.07995932622979826,0.0840998174204313,0.06637825652694292,0.10827735644041324,0.16509305693635545,0.3556875320938687,0.4865046644924374,0.6593585942318002,0.7588800336303294,0.8347941186056672,0.8299640459427623,0.8817138653360405,0.924785098633408,1.0,0.6857286578514151,0.27594464504157834,0.0,0.06741061393865434,0.04466925905749801,0.07800827728482332,0.0752621446792675,0.061907406152324894,,,,,,,,
SD1,SD1_269,ModifiedGompertz,SD1_269_A,SD1_269_A_H14.5,False,16.0,14.5,1,False,False,1,0.025123588737664727,0.07254881084271965,0.0914538457481484,0.07995932622979826,0.0840998174204313,0.06637825652694292,0.10827735644041324,0.16509305693635545,0.3556875320938687,0.4865046644924374,0.6593585942318002,0.7588800336303294,0.8347941186056672,0.8299640459427623,0.8817138653360405,0.924785098633408,1.0,0.6857286578514151,0.27594464504157834,0.0,0.06741061393865434,0.04466925905749801,0.07800827728482332,0.0834148753696691,0.06995912842441653,0.0673027689800094,0.13069993996021334,0.1372113533948016,0.10265709003656046,0.022582663028516685,,,
SD1,SD1_269,ModifiedGompertz,SD1_269_A,SD1_269_A_H16,False,16.0,16.0,0,False,False,1,0.025123588737664727,0.07254881084271965,0.0914538457481484,0.07995932622979826,0.0840998174204313,0.06637825652694292,0.10827735644041324,0.16509305693635545,0.3556875320938687,0.4865046644924374,0.6593585942318002,0.7588800336303294,0.8347941186056672,0.8299640459427623,0.8817138653360405,0.924785098633408,1.0,0.6857286578514151,0.27594464504157834,0.0,0.06741061393865434,0.04466925905749801,0.07800827728482332,0.0834148753696691,0.06995912842441653,0.0673027689800094,0.13069993996021334,0.1372113533948016,0.08113116566411045,0.039772445732999644,0.03187261485044582,0.04151874599517335,0.0714164874574915
SD1,SD1_27,Gompertz,SD1_27_A,SD1_27_A_H8,True,16.0,8.0,1,False,False,1,0.21678454697791213,0.36609079481940404,0.4104983554330422,0.2432549114516673,0.5403994635856946,0.6039839838150081,1.0,0.6793707340854388,0.9360500217029326,0.5133881812274957,0.504472613028288,0.019565569437439614,0.7620379340943674,0.9861667382397694,0.7620379340943674,0.49308336911988454,0.0,,,,,,,,,,,,,,,,
SD1,SD1_27,Gompertz,SD1_27_A,SD1_27_A_H14.5,True,16.0,14.5,1,False,False,1,0.02678605320954412,0.047064654939840876,0.053096038411844036,0.03038122746768328,0.07073905653489275,0.07937503246077039,0.1331614693120922,0.08961397360741527,0.12447585729454226,0.06707041543590797,0.06585951328462646,0.0,0.10084173700898127,0.13128265171455625,0.10084173700898127,0.009518992892256288,0.027783541715601292,0.027783541715601292,0.010466952730629244,0.024674571297526624,0.36538838543216207,0.6273548813553954,0.8242685132132032,0.8488864407880102,1.0,0.8193752869358827,0.608924945669057,0.5218916117093122,0.5379864889845467,0.6753231924736912,,,
SD1,SD1_27,Gompertz,SD1_27_A,SD1_27_A_H16,True,16.0,16.0,0,False,False,1,0.02678605320954412,0.047064654939840876,0.053096038411844036,0.03038122746768328,0.07073905653489275,0.07937503246077039,0.1331614693120922,0.08961397360741527,0.12447585729454226,0.06707041543590797,0.06585951328462646,0.0,0.10084173700898127,0.13128265171455625,0.10084173700898127,0.009518992892256288,0.027783541715601292,0.027783541715601292,0.010466952730629244,0.024674571297526624,0.36538838543216207,0.6273548813553954,0.8242685132132032,0.8488864407880102,1.0,0.8193752869358827,0.608924945669057,0.5218916117093122,0.6223811709402953,0.5543899294087363,0.5224905374296811,0.5915439830503371,0.7519722894026724
SD1,SD1_270,Gompertz,SD1_270_A,SD1_270_A_H8,True,16.0,8.0,1,False,False,1,0.024419135927991147,0.029239435925526597,0.028034360926142733,0.0,0.0534064046750755,0.06224306270488501,0.07918947039736828,0.06862500246311344,0.06510840216697564,0.05741517843190692,0.06962507078395903,0.1146218247846554,0.2761085945364997,0.42449710388466155,0.6425293882197908,0.8258390133251755,1.0,,,,,,,,,,,,,,,,
SD1,SD1_270,Gompertz,SD1_270_A,SD1_270_A_H10,True,16.0,10.0,1,False,False,1,0.02274824792488757,0.027238717192089524,0.026116099875289032,0.0,0.0497520525668099,0.05798405914895649,0.07377090290795041,0.06392931242450188,0.060653336746035,0.05348652456303857,0.0648609507171715,0.10677878592810906,0.2572157664067379,0.3954507395773949,0.5985640878265327,0.7598169453997712,0.9569537098309236,0.9393940299419574,0.9675163875931723,0.986009112738931,1.0,,,,,,,,,,,,
SD1,SD1_270,Gompertz,SD1_270_A,SD1_270_A_H14.5,True,16.0,14.5,1,False,False,1,0.022086845953567438,0.026446755485563127,0.025356778102564204,0.0,0.04830551893689856,0.05629818113527855,0.07162602472785973,0.06207057704398729,0.05888984987779657,0.0519314117076721,0.06297512808996594,0.10367420839135924,0.24973725573120087,0.38395306733555407,0.5811609247804336,0.737725379175014,0.9291304210996703,0.9120812863275262,0.9393859905554929,0.9473260021503012,1.0,0.9761940640904149,0.8825909940647068,0.8536773354007708,0.8841896595141399,0.8244397886235565,0.6963715667289054,0.6610596555634874,0.637127636092336,0.64389868152785,,,
SD1,SD1_271,Richards,SD1_271_A,SD1_271_A_H8,True,16.0,8.0,1,False,False,1,0.0,0.01919703913789948,0.03528784090065652,0.058482231329516646,0.11214096680700812,0.16543607860967086,0.20419135909675587,0.18813369089586768,0.3090676970607959,0.39221107511201997,0.47997378503366794,0.4886470555344241,0.512081178823911,0.5609206817047748,0.6504519491667473,0.8019940351789538,1.0,,,,,,,,,,,,,,,,
SD1,SD1_271,Richards,SD1_271_A,SD1_271_A_H10,True,16.0,10.0,1,False,False,1,0.0,0.015083486205358355,0.02772634142267904,0.045950624113477785,0.08811133392699515,0.12998633756239714,0.1604371135603307,0.14782029202558955,0.24284048762159693,0.30816785331033275,0.37712471769649814,0.3839394746500963,0.40235212010195737,0.44072626533801657,0.5110727197058059,0.6430988916514289,0.7187925763662086,0.8232103347524949,0.8631128467554354,0.9247779999524404,1.0,,,,,,,,,,,,
SD1,SD1_271,Richards,SD1_271_A,SD1_271_A_H14.5,True,16.0,14.5,1,False,False,1,0.0,0.009842108357867236,0.018091683377035758,0.029983189262692788,0.05749342587376383,0.08481723667284156,0.10468663774315498,0.09645404993247485,0.15845556924366816,0.2010822540225588,0.24607721885146533,0.2505239081285116,0.262538322384271,0.28757779206732476,0.3334794766681691,0.41962772334483056,0.46901852311262215,0.5371520353876788,0.5631887779243295,0.6169053917479703,0.6529363631600621,0.7048597984178077,0.7213106164709555,0.7782345043332756,0.8421541891216286,0.8959814096055018,0.8843498857083719,0.950409948962278,0.9805078127405299,1.0,,,
SD1,SD1_272,Flat,SD1_272_A,SD1_272_A_H8,False,16.0,8.0,1,False,False,1,0.011781871255664083,0.0010130870879062482,0.10050458739878082,0.2958441252948664,0.5185238059577222,0.5170375452224674,0.0,0.07956155231969311,0.6312834027761918,1.0,0.5578353875766492,0.2870787800077552,0.1914144065810313,0.6600605187657843,0.6440658515947354,0.517949611233703,0.23863777008972945,,,,,,,,,,,,,,,,
SD1,SD1_272,Flat,SD1_272_A,SD1_272_A_H14.5,False,16.0,14.5,1,False,False,1,0.08880233994506376,0.07887286116919302,0.1706101200209559,0.3507251418666791,0.5560494503972188,0.5546790269402878,0.07793873280513944,0.15129935855702586,0.6600207071280384,1.0,0.5922971371602007,0.34264295648384485,0.2544345430965974,0.6865549711636155,0.6718069080835182,0.6114917906605396,0.187927565491524,0.15867512188884073,0.0907523205225505,0.3136361072503675,0.6620212971385987,0.7784100038358952,0.4281792416619076,0.41303883877364195,0.5878449377098238,0.4542349886797667,0.0709658547753153,0.0,0.018211458788516807,0.1539468467383264,,,
SD1,SD1_272,Flat,SD1_272_A,SD1_272_A_H16,False,16.0,16.0,0,False,False,1,0.08880233994506376,0.07887286116919302,0.1706101200209559,0.3507251418666791,0.5560494503972188,0.5546790269402878,0.07793873280513944,0.15129935855702586,0.6600207071280384,1.0,0.5922971371602007,0.34264295648384485,0.2544345430965974,0.6865549711636155,0.6718069080835182,0.6114917906605396,0.187927565491524,0.15867512188884073,0.0907523205225505,0.3136361072503675,0.6620212971385987,0.7784100038358952,0.4281792416619076,0.41303883877364195,0.5878449377098238,0.4542349886797667,0.0709658547753153,0.0,0.055031121910168436,0.12635065636560225,0.2917317866639555,0.2921252022608422,0.19238588574496393
